지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
239,세종,2022-09-21,18.5,13.2,455,24.1,1459,,,,,,,6.6,50,1048,4.3,70,1050,1.5,1312,90,10.5,34,1430,62.9,12.8,1006.7,1018.9,940,1015.7,1525,1017.2,12.2,10.2,,,,,,,,,.3,.1,26.6,9.4,,,,,,,,,,,,,,
239,세종,2022-09-22,18,12.7,613,23.8,1630,,,,,,,4,90,1235,2.8,90,48,1.1,927,90,9.9,33,1304,61.5,12.3,1005,1017.9,5,1013.1,1648,1015.5,12.2,9,,,,,,,,,7.5,2,24.3,8.9,,,,,,,,,,,,,,
239,세종,2022-09-23,17,12.9,651,23.7,1145,,.5,1255,.5,1255,.5,6.3,320,1553,4.4,320,1517,1.4,1197,290,11.1,47,1514,69.5,13.3,1003.3,1016.6,2337,1011.3,1241,1013.8,12.1,8.2,,,,,,,,,4.4,.9,22.6,9.3,,,,,,,,,,,,,,
239,세종,2022-09-24,17.1,10.6,553,23.9,1526,,,,,,,7.5,340,1132,5.1,320,1139,1.4,1207,340,9.1,31,1334,62.4,11.6,1006.8,1019,913,1015.7,1616,1017.3,12.1,9.4,,,,,,,,,5.1,3,22.9,7.5,,,,,,,,,,,,,,
239,세종,2022-09-25,17.9,14,614,24.8,1434,,,,,,,3.8,340,1627,2.7,320,1632,.8,664,290,11.1,41,1456,66.9,13.3,1006.1,1018.3,932,1015,1451,1016.6,12.1,4.3,,,,,,,,,8.6,3.6,22.2,12.5,,,,,,,,,,,,,,
239,세종,2022-09-26,18.7,14.5,542,25.6,1539,,,,,,,3.9,340,1239,2.5,360,1234,.8,697,50,11.3,33,1511,65.8,13.5,1006.4,1018.5,935,1015.3,1537,1016.9,12,5.8,,,,,,,,,8.2,,25.9,12,,,,,,,,,,,,,,
239,세종,2022-09-27,19,12.1,632,27.5,1552,,,,,,,4.1,90,1623,2.6,90,1429,.8,649,110,11.5,26,1624,65.6,13.5,1005.2,1017.5,104,1013.2,1551,1015.7,12,10,,,,,,,,,.3,,26.3,9.2,,,,,,,,,,,,,,
239,세종,2022-09-28,18.9,14.1,546,25.3,1450,,,,,,,2.8,290,1501,1.8,290,1506,.6,502,290,14.4,51,1502,76.8,16.4,1003.6,1015.4,104,1012.4,1553,1014.1,11.9,4.2,,,,,,,,,4.6,1.1,25.2,11.1,,,,,,,,,,,,,,
239,세종,2022-09-29,,15.1,250,,,,,,,,,2.6,70,1014,1.7,90,1021,.5,,,,,,,,,1016.5,2335,,,,11.9,,,,,,,,,,3.9,,,11.3,,,,,,,,,,,,,,
239,세종,2022-09-30,,12.9,533,27.8,1458,,,,,,,2.8,320,1407,1.7,320,1356,.5,403,110,,26,1459,,,,1017.9,713,1014.4,1659,,11.9,3.9,,,,,,,,,2.8,,22.8,9.5,,,,,,,,,,,,,,
239,세종,2022-10-01,19.1,12.4,625,27.5,1511,,,,,,,2.4,340,1314,1.6,90,1014,.6,500,180,12.7,36,1514,70.1,14.8,1007.4,1019.8,931,1016.4,1540,1017.9,11.8,6.3,,,,,,,,,6.3,3.1,25.3,9.1,,,,,,,,,,,,,,
239,세종,2022-10-02,20.6,16.6,59,28.1,1256,,.6,2034,1.6,2000,1.6,3.5,110,1452,2.4,90,1635,1,825,90,15,43,1311,72.5,17.1,1006,1019,836,1013.5,1718,1016.3,11.8,2.9,,,,,,,,,9.3,4,22.5,12.9,,,,,,,,,,,,,,
239,세종,2022-10-03,23.1,18.2,148,25.8,1308,,4.6,242,8.8,220,24,7.5,200,2334,3.8,180,1149,1.7,1439,160,20.2,74,1306,84.5,23.7,1002.9,1015.4,831,1010.1,2359,1013.2,11.8,1,,,,,,,,,8.9,3.4,22.8,18.3,,,,,,,,,,,,,,
239,세종,2022-10-04,19.6,14.9,2354,24.5,215,,9,340,24.7,340,45.5,8.4,160,252,4.5,180,223,1.9,1637,290,15.9,61,1531,80.4,18.5,1002.5,1018.4,2400,1007.1,321,1013,11.7,3.6,,,,,,,,,9.1,5.1,23.4,16.1,,,,,,,,,,,,,,
239,세종,2022-10-05,15.6,13,428,21.1,1302,,,,,,,4.1,180,1447,2.6,140,1447,1,863,290,10.2,48,1452,71.3,12.4,1009.2,1021.3,944,1017.4,1547,1019.8,11.7,5.7,,,,,,,,,6.8,3.8,22.6,12.2,,,,,,,,,,,,,,
239,세종,2022-10-06,15.7,13.1,337,20.9,1338,,.3,238,1,239,1.5,3.4,270,1841,2.2,290,257,.9,758,270,12,51,1336,80,14,1008.4,1021.4,22,1016.6,1523,1019,11.6,2.7,,,,,,,,,9,3,19.3,13.8,,,,,,,,,,,,,,
239,세종,2022-10-07,14.8,11.5,2352,18.8,1329,,,,,,,6.7,360,1011,4.4,340,1106,1.8,1572,290,8.5,46,1415,67,11.1,1009.2,1023.6,2359,1017.7,343,1019.9,11.6,8.2,,,,,,,,,5.4,2.9,18.8,8.6,,,,,,,,,,,,,,
239,세종,2022-10-08,15.7,9.7,455,20.6,1434,,,,,,,5.8,90,1003,3.8,90,1010,1.7,1489,90,7.9,39,1606,62.5,10.7,1013,1025.5,916,1021.2,1756,1023.6,11.6,9.2,,,,,,,,,2,1.5,19.9,5.8,,,,,,,,,,,,,,
239,세종,2022-10-09,12.8,10.7,2317,15,6,,1.4,1856,4.7,1829,22.3,4.3,320,1903,2.8,320,1904,1,897,90,10.1,60,6,84.6,12.4,1007.7,1024.1,5,1014.3,1821,1018.4,11.5,0,,,,,,,,,9.8,4.3,14.9,9.9,,,,,,,,,,,,,,
239,세종,2022-10-10,10.2,7.7,1609,13.4,1109,,2.6,1603,2.8,1559,5.8,9.3,340,1603,5.1,320,1609,1.9,1608,290,5.5,46,1126,74.1,9.1,1004.8,1017.9,2341,1013.5,1548,1015.7,11.5,4.6,,,,,,,,,5.8,2.1,15.5,7,,,,,,,,,,,,,,
239,세종,2022-10-11,11.4,7.8,2348,17.3,1412,,,,,,,5.6,320,1211,3.9,340,1426,1.6,1348,320,5.7,39,1517,70.3,9.2,1011.2,1025.2,2352,1017.8,1,1022,11.4,8.8,,,,,,,,,1.9,.6,16.9,4.6,,,,,,,,,,,,,,
239,세종,2022-10-12,11.8,4.9,504,20.1,1538,,,,,,,3.9,20,1055,2.2,70,1136,.7,617,70,7.8,46,1554,79.8,10.6,1015.8,1028,937,1025.1,15,1026.6,11.4,5.7,,,,,,,,,3.4,2.5,16.2,2.2,,,,,,,,,,,,,,
239,세종,2022-10-13,15,9.2,419,22.1,1528,,,,,,,4.3,70,1339,2.9,320,627,.8,671,340,10.1,46,1414,75.4,12.4,1014,1028.1,25,1021.9,1745,1024.7,11.4,9.4,,,,,,,,,2.3,1.5,18.9,5.6,,,,,,,,,,,,,,
239,세종,2022-10-14,15.4,10.6,402,22.4,1359,,,,,,,3.4,110,1331,2.1,90,1212,.8,674,70,10.9,46,1403,76.4,13,1009.5,1022.8,108,1018,1437,1020.2,11.3,5.5,,,,,,,,,7.4,3.4,17.9,7.2,,,,,,,,,,,,,,
239,세종,2022-10-15,18,12.8,710,24.5,1350,,,,,,,3.1,70,1414,2,90,1148,.6,507,110,12.5,41,1420,72.8,14.5,1008.3,1020.6,916,1017.1,1440,1018.8,11.3,7.3,,,,,,,,,7.3,4.4,20.3,9.3,,,,,,,,,,,,,,
239,세종,2022-10-16,17.3,14.4,604,22.1,1304,,,,,,,4.1,340,1515,2.6,290,1829,.9,782,320,13.6,61,1453,79.6,15.6,1007.7,1019.6,854,1016.9,1745,1018.3,11.3,.7,,,,,,,,,8.5,4.5,19.3,11.2,,,,,,,,,,,,,,
239,세종,2022-10-17,12.3,7.5,2346,15.3,20,,,,,,,7.7,320,1342,5,320,1347,2.5,2135,320,1.2,17,1350,49.8,7.1,1009.2,1022.3,2233,1017.8,5,1020,11.2,6.5,,,,,,,,,3,1.1,15.7,4.6,,,,,,,,,,,,,,
239,세종,2022-10-18,7.8,2.2,616,14.2,1513,,,,,,,7,320,945,4.5,340,1547,1.7,1471,320,-.4,28,1248,60.8,6,1012.4,1024.7,2321,1022,1505,1023.4,11.2,9.5,,,,,,,,,0,0,13.4,-.3,,,,,,,,,,,,,,
239,세종,2022-10-19,8.7,1.4,714,16.6,1335,,,,,,,6.8,340,1310,3.4,340,1324,1.1,921,320,.8,27,1505,62.9,6.5,1015.6,1028.4,2309,1024.5,1,1026.6,11.1,9.5,,,,,,,,,0,0,13.1,-1.5,,,,,,,,,,,,,,
239,세종,2022-10-20,10.3,3.1,649,19.2,1446,,,,,,,3.1,90,1333,2.1,90,1314,.7,580,180,4,34,1444,69.8,8.2,1017.1,1030.7,824,1026,1454,1028.1,11.1,7.5,,,,,,,,,4,3.3,13.7,-.8,,,,,,,,,,,,,,
239,세종,2022-10-21,11.8,6,658,18.9,1350,,,,,,,3.5,140,1330,2.2,160,1334,.6,536,110,6.4,39,1619,71.5,9.6,1014.1,1027.2,926,1023.1,1459,1025,11.1,4.3,,,,,,,,,8.6,5.1,13.5,1.7,,,,,,,,,,,,,,
239,세종,2022-10-22,13.9,8.1,530,21.5,1438,,,,,,,4.2,360,1150,2.9,340,1353,.9,788,320,8.6,33,1339,73.3,11.2,1010.6,1023.8,1,1018.9,1634,1021.3,11,9.2,,,,,,,,,3.1,2.5,17,4,,,,,,,,,,,,,,
239,세종,2022-10-23,13.4,9.8,657,19.4,1252,,,,,,,6.8,320,1507,4.2,320,1531,1.6,1412,290,5.5,35,1530,63,9.5,1008.4,1020.9,2249,1017.3,1429,1019.1,11,6.7,,,,,,,,,2.8,2.1,16.2,5.4,,,,,,,,,,,,,,
239,세종,2022-10-24,9.3,4.9,640,15.1,1328,,,,,,,8.2,340,1038,5.3,340,1044,1.7,1444,320,0,23,1444,56.1,6.3,1010.9,1025.2,2354,1020,509,1021.8,11,9,,,,,,,,,1.8,1.4,13.1,.4,,,,,,,,,,,,,,
239,세종,2022-10-25,9.5,3.2,635,16.3,1520,,,,,,,4.4,340,1458,2.4,360,1503,.7,570,110,2.2,34,1523,62.9,7.2,1017.1,1030,940,1025.2,1,1028.1,10.9,9.2,,,,,,,,,.4,0,12.7,-1.7,,,,,,,,,,,,,,
239,세종,2022-10-26,11,4.6,633,18.2,1328,,,,,,,3.6,320,1346,2.2,320,1351,.6,483,90,3.4,29,1415,63.5,7.9,1016.9,1030.1,909,1025.7,1711,1027.8,10.9,8.7,,,,,,,,,4.1,1.5,13.6,-.4,,,,,,,,,,,,,,
239,세종,2022-10-27,12.6,6.2,642,20.3,1501,,,,,,,6.2,320,1517,4.2,320,1427,1,826,320,5.6,34,1511,66.1,9.1,1015,1027.2,929,1023.7,1452,1025.8,10.8,9.1,,,,,,,,,1.1,0,16.1,1.4,,,,,,,,,,,,,,
239,세종,2022-10-28,13.5,8.9,56,19.9,1413,,,,,,,3.1,140,1202,1.8,90,935,.7,625,70,8,42,1543,71.6,10.7,1015.2,1027.5,846,1023.9,1649,1026,10.8,6.4,,,,,,,,,9.7,3.4,16.3,4.1,,,,,,,,,,,,,,
239,세종,2022-10-29,13.6,8.3,628,20.7,1359,,,,,,,3,160,1105,1.9,70,1200,.5,472,70,7.5,38,1415,69.9,10.4,1015.4,1028,838,1024.2,1533,1026.1,10.8,8.5,,,,,,,,,,1,15.1,2.7,,,,,,,,,,,,,,
239,세종,2022-10-30,13.8,8.3,616,20.7,1329,,,,,,,3.2,70,1208,2.2,70,2254,.7,611,90,7.3,38,1408,67.6,10.2,1014.6,1027.1,807,1023.4,1504,1025.4,10.7,7.9,,,,,,,,,,1,14.9,3.4,,,,,,,,,,,,,,
239,세종,2022-10-31,13.9,9.6,643,20,1338,,,,,,,4.9,180,1225,2.8,160,1228,.8,699,90,6.6,37,1505,64.1,9.7,1013.4,1026.2,748,1022.2,1450,1024.2,10.7,8,,,,,,,,,4.1,1.6,18.2,4.4,,,,,,,,,,,,,,
239,세종,2022-11-01,12.8,8.4,635,19.2,1539,,,,,,,4.8,340,1548,3,340,1554,1,888,320,8.1,46,1557,74.6,10.8,1011.5,1024.1,856,1020.2,1605,1022.3,10.7,6.1,,,,,,,,,3.8,2.3,15.5,3.3,,,,,,,,,,,,,,
239,세종,2022-11-02,10,4.6,708,19,1416,,,,,,,3.2,20,1359,2,290,1726,.8,653,70,2.7,12,1339,66.3,7.6,1010.3,1023.8,902,1018.9,1537,1021.2,10.6,7.2,,,,,,,,,2.9,2.1,12.9,-.7,,,,,,,,,,,,,,
239,세종,2022-11-03,9.3,3.7,545,16.4,1402,,,,,,,6.5,360,1618,4.3,340,1639,1.1,953,320,1.4,24,1243,60.6,6.8,1009.1,1021.2,939,1018.4,1440,1020,10.6,2,,,,,,,,,7.7,6,11.1,-.3,,,,,,,,,,,,,,
239,세종,2022-11-04,5.7,1.3,2400,10.5,1257,,,,,,,7.3,320,1422,5.2,340,1514,1.8,1528,290,-5.7,19,1328,47,4.2,1012.7,1025.8,2341,1021.1,1,1023.8,10.6,8.9,,,,,,,,,.9,.3,9.7,-4.9,,,,,,,,,,,,,,
239,세종,2022-11-05,5.9,-1.8,648,14.5,1452,,,,,,,3.9,340,1527,2.6,90,1216,.8,690,70,-3,24,1530,57,4.9,1014.7,1027.7,932,1023.9,1514,1025.8,10.5,8.8,,,,,,,,,0,0,8.7,-6.7,,,,,,,,,,,,,,
239,세종,2022-11-06,8.1,1.2,636,16.6,1528,,,,,,,4.2,320,1446,2.1,50,1351,.5,403,70,1.4,36,1518,65.8,6.8,1014,1027.3,855,1022.5,1639,1025.1,10.5,8.4,,,,,,,,,2.6,1.6,10.2,-3.1,,,,,,,,,,,,,,
239,세종,2022-11-07,9.3,2.4,718,16.9,1419,,,,,,,2.5,90,1312,1.7,90,1144,.5,403,70,1.6,25,1535,63.3,6.9,1012.7,1025.6,922,1021.2,1449,1023.6,10.5,5.1,,,,,,,,,3.1,2.1,10.6,-1.9,,,,,,,,,,,,,,
239,세종,2022-11-08,11.9,6.3,712,18.9,1255,,,,,,,3.2,90,1256,2.1,90,1326,.7,604,90,5,42,1526,65,8.8,1014.2,1026.5,914,1023.4,1455,1025,10.4,7.4,,,,,,,,,3.6,2,12.2,1.4,,,,,,,,,,,,,,
239,세종,2022-11-09,9.6,5.4,319,16.3,1512,,,,,,,2.9,320,1541,1.8,360,1332,.6,485,290,5.9,47,1434,80,9.3,1014.9,1027.8,848,1024.1,1513,1025.9,10.4,3.7,,,,,,,,,8.1,5.4,11.6,.8,,,,,,,,,,,,,,
239,세종,2022-11-10,11.3,5.1,651,18.7,1521,,,,,,,3,320,1238,2,360,1240,.5,403,70,5.6,38,1512,70.9,9.1,1014.2,1026.5,844,1023,1439,1025,10.4,8.1,,,,,,,,,3.8,1.3,12.3,.4,,,,,,,,,,,,,,
239,세종,2022-11-11,13.9,7.7,720,22,1506,,,,,,,2.7,20,1355,1.7,70,1125,.5,395,180,6.3,33,1455,63.8,9.6,1014.4,1027.4,920,1023.5,1451,1025.2,10.4,8.3,,,,,,,,,2.6,1.6,14.3,2.4,,,,,,,,,,,,,,
239,세종,2022-11-12,17.6,9.8,419,24.3,1500,,,,,,4.4,8.8,200,2116,3.8,160,2159,1.3,1086,160,11.1,43,1333,68.4,13.5,1005.7,1024.3,35,1008.9,2314,1016.2,10.3,3.9,,,,,,,,,6.8,2,18,4.5,,,,,,,,,,,,,,
239,세종,2022-11-13,11,9.3,2359,18.9,37,,,,,,1.5,6.2,290,306,3.5,320,313,1.4,1227,290,7.2,69,1540,77.9,10.3,1005.2,1020.3,2247,1008.9,2,1016,10.3,0,,,,,,,,,8.4,6.6,12.5,9.3,,,,,,,,,,,,,,
239,세종,2022-11-14,9.2,5.1,2337,15.1,1442,,,,,,,5.5,320,1622,3.5,320,1628,1.1,933,290,4.2,47,1548,72.1,8.3,1007.7,1020.4,242,1016,1507,1018.6,10.3,3.1,,,,,,,,,6.6,2.6,11.3,.5,,,,,,,,,,,,,,
239,세종,2022-11-15,7.8,1.7,719,14.2,1442,,,,,,2.4,6.8,340,2245,4.3,320,2252,1,824,290,2.5,42,1615,71.8,7.3,1007,1019.4,2258,1015.8,1443,1018,10.2,6,,,,,,,,,3.4,1.5,9.6,-2.1,,,,,,,,,,,,,,
239,세종,2022-11-16,8.5,4.4,2356,15.3,1349,,,,,,.4,6,250,1319,3.5,340,1539,1.1,910,320,1.9,27,1521,68.3,7.3,1009.9,1023.3,2126,1017.9,119,1020.9,10.2,5.3,,,,,,,,,3.3,2.1,9.7,-.6,,,,,,,,,,,,,,
239,세종,2022-11-17,9.1,4,502,15.9,1456,,,,,,,4.4,90,1349,2.2,70,1316,.6,539,90,1.3,37,1520,61,6.8,1013.3,1026,2235,1022.5,1509,1024.3,10.2,7.8,,,,,,,,,3,1.5,10.6,-.6,,,,,,,,,,,,,,
239,세종,2022-11-18,9.1,2.5,709,17.7,1515,,,,,,,3.9,360,1414,2.8,360,1417,.6,515,50,.4,21,1431,59.9,6.4,1015.3,1028.6,909,1024.3,1459,1026.3,10.2,8.3,,,,,,,,,.3,0,10.2,-2.6,,,,,,,,,,,,,,
239,세종,2022-11-19,11.3,4.3,404,19,1410,,,,,,,3.8,70,1513,2.6,70,1513,.6,499,90,3.1,32,1522,60,7.7,1011.7,1025.9,236,1019.5,1528,1022.6,10.1,8,,,,,,,,,3.8,1,11.9,-2.4,,,,,,,,,,,,,,
239,세종,2022-11-20,12.6,9.2,2330,18.9,1454,,,,,,,3.4,340,1428,2.1,340,1437,.5,399,70,5.6,36,1509,64,9.1,1009.2,1021.4,930,1017.9,1448,1020,10.1,2.7,,,,,,,,,5,5,12.7,2.5,,,,,,,,,,,,,,
239,세종,2022-11-21,11.7,5.7,722,19.7,1331,,,,,,,3.8,360,1458,2.5,20,1434,.7,609,70,4.5,31,1322,65,8.5,1010.8,1023.3,2321,1019.4,1403,1021.6,10.1,8,,,,,,,,,3.9,.4,12.2,.2,,,,,,,,,,,,,,
239,세종,2022-11-22,10.5,8.1,638,13.5,1302,,,,,,.4,2.4,20,1316,1.8,340,1424,.5,437,320,7.1,61,1329,80.6,10.2,1009.8,1023.5,312,1017.5,2353,1020.7,10,.4,,,,,,,,,9.3,5.9,10.5,4.2,,,,,,,,,,,,,,
239,세종,2022-11-23,10.5,5.5,2350,16.6,1334,,,,,,,6.9,340,1433,4.3,340,1441,1.2,1059,320,2.2,24,1618,60.3,7.5,1007.1,1020.3,2342,1016.4,1313,1018,10,6.4,,,,,,,,,3.5,1.6,11.2,-1.4,,,,,,,,,,,,,,
239,세종,2022-11-24,8.1,2.6,720,14.7,1458,,,,,,,2.9,340,643,2.2,320,647,.5,440,90,1.3,41,1500,64.3,6.8,1010.6,1023.1,2355,1019.5,1458,1021.6,10,5.4,,,,,,,,,4.6,1.5,9.5,-1.5,,,,,,,,,,,,,,
239,세종,2022-11-25,9.4,2.3,716,17.3,1336,,,,,,,5.4,200,1412,3,160,1412,.7,614,180,1.6,27,1331,63,6.9,1007.8,1023.1,1,1015.3,1603,1018.7,10,7.6,,,,,,,,,3.3,0,9.4,-3.2,,,,,,,,,,,,,,
239,세종,2022-11-26,8.5,1.6,2330,14.1,1300,,,,,,,7.2,320,1214,5,340,1216,1.9,1606,320,-1.9,19,1650,52,5.9,1007.7,1021.8,2229,1015,327,1018.6,10,7.9,,,,,,,,,1.3,.9,10.4,-4.3,,,,,,,,,,,,,,
239,세종,2022-11-27,5.8,-1.2,713,13.8,1504,,,,,,,3.5,90,1050,2.2,90,1035,.6,561,90,-4,21,1514,53.1,4.6,1009.9,1023,802,1018.6,1458,1021,9.9,7.7,,,,,,,,,3.9,.4,7.2,-6.3,,,,,,,,,,,,,,
239,세종,2022-11-28,8,3,407,11.7,1003,,,,,,24.8,4.3,320,1053,2.9,290,1053,.6,491,320,4.5,43,1008,80.1,8.9,1004.5,1020.7,105,1009.8,2356,1015.4,9.9,1.4,,,,,,,,,7.1,2.8,7.1,-3.8,,,,,,,,,,,,,,
239,세종,2022-11-29,8.4,.9,2359,13.4,525,,,,,,5.9,9.1,320,1540,6.1,340,1543,2.8,2417,320,.1,29,1526,60,7.2,1006.4,1027.6,2359,1008.7,131,1017.3,9.9,.7,,,,,,,,,9.3,2.9,9.4,.8,,,,,,,,,,,,,,
239,세종,2022-11-30,-3.2,-5.2,2225,.9,1,,,,,,,9.9,340,321,6.1,340,144,3.1,2648,340,-12.2,39,1120,50.4,2.4,1020.5,1034.5,2126,1027,12,1032.1,9.9,7.2,,,,,,,,,7.4,2.8,.8,-8.1,,,,,,,,,,,,,,
239,세종,2022-12-01,-3.6,-7.3,618,1,1529,,,,,,,5.2,340,215,3.9,340,221,1.8,1551,340,-15.3,24,1049,40.8,1.9,1020.7,1034.3,234,1029.6,1451,1032.3,9.8,7.4,,,,,,,,,7.5,3.8,-.8,-9.8,,,,,,,,,,,,,,
239,세종,2022-12-02,-1.9,-6.5,733,2.8,1359,,,,,,,4.3,50,1205,2.2,140,1155,.8,660,110,-10,34,1206,55.8,2.9,1019,1033.7,955,1027.7,2355,1030.5,9.8,7.9,,,,,,,,,3.8,1.8,1.4,-10.1,,,,,,,,,,,,,,
239,세종,2022-12-03,2.1,-1.9,1,5.6,1535,,,,,,,4.9,320,2343,3.1,320,2345,.7,647,340,-2.9,59,208,69.6,5,1014.8,1028.2,2358,1024,1451,1026.1,9.8,.1,,,,,,,,,8,5.3,2.6,-4.5,,,,,,,,,,,,,,
239,세종,2022-12-04,-1.6,-3.7,2321,3.6,1,,,,,,,7.3,340,245,4.9,340,535,2.5,2177,340,-14.8,20,1251,38,2.1,1020.1,1033.3,1004,1028,9,1031.6,9.8,.6,,,,,,,,,9.5,3,-.2,-8.1,,,,,,,,,,,,,,
239,세종,2022-12-05,-2.6,-5.4,2352,3,1415,,,,,,,7.2,340,1525,4.8,340,1558,1.6,1419,340,-16.9,16,1450,34.3,1.7,1018.4,1032.8,47,1027.7,1545,1029.9,9.8,6.2,,,,,,,,,4.3,2.3,-1.3,-11.1,,,,,,,,,,,,,,
239,세종,2022-12-06,-.1,-6.3,150,5.8,1436,,,,,,.4,4.4,320,1453,3,340,1016,.7,626,340,-5.2,51,1,68.5,4.3,1013,1028.2,2,1022.7,1431,1024.3,9.8,3.6,,,,,,,,,6.9,3.1,.7,-11,,,,,,,,,,,,,,
239,세종,2022-12-07,4.1,-.4,141,9.2,1445,,,,,,,5.7,270,1510,2.9,290,1513,1.1,918,290,-2.4,42,1459,64.6,5.1,1013.1,1026.6,2326,1022.7,539,1024.3,9.8,3.4,,,,,,,,,5,1.9,1.7,-5.8,,,,,,,,,,,,,,
239,세종,2022-12-08,3.2,-1.7,603,9.9,1533,,,,,,,2.9,70,1444,2.1,340,402,.5,427,340,-3.8,31,1420,63.3,4.6,1015.1,1028.3,927,1024.9,1511,1026.3,9.7,7.8,,,,,,,,,3.1,.9,4.1,-7.2,,,,,,,,,,,,,,
239,세종,2022-12-09,3.7,-1.7,725,11.5,1419,,,,,,,4.4,320,1446,2.3,320,1806,.6,541,90,-1.7,42,1318,69.4,5.4,1011.9,1025.9,31,1021.1,1417,1023.1,9.7,6,,,,,,,,,2.3,.6,2,-7.3,,,,,,,,,,,,,,
239,세종,2022-12-10,1.5,-2.7,614,5.2,1449,,,,,,,3.1,70,1150,2.2,70,1155,.5,447,140,-3,49,2123,74.4,5,1009.7,1023,214,1018.7,1516,1021,9.7,.6,,,,,,,,,7.3,4.1,.8,-7.9,,,,,,,,,,,,,,
239,세종,2022-12-11,1.6,-3.2,654,8.4,1325,,,,,,,5.6,340,1404,4.1,320,1413,.9,762,320,-7.6,20,1530,54.4,3.5,1012.3,1025.4,2350,1021.1,25,1023.6,9.7,7.8,,,,,,,,,1,.6,2.3,-9.8,,,,,,,,,,,,,,
239,세종,2022-12-12,1.3,-4,608,6.7,1316,,,,,,.2,5.1,250,1322,2.6,340,1240,.8,725,160,-4.1,33,1318,68.8,4.6,1009.7,1025.6,19,1017.6,1911,1021,9.7,3.9,,,,,,,,,6,2.5,.8,-10.4,,,,,,,,,,,,,,
239,세종,2022-12-13,1.1,-2.9,2358,3.8,1037,,,,,,4.5,9.6,340,2311,5.8,320,2319,1.9,1624,290,-1.8,68,1112,80.4,5.4,1008.2,1023.6,2358,1017.4,1601,1019.5,9.7,1.5,,,,,,,,,9,2.6,1.5,-5.3,,,,,,,,,,,,,,
239,세종,2022-12-14,-7.4,-9.8,739,-2.9,1,,,,,,.1,9.8,320,153,5.3,340,202,2,1702,340,-12.8,47,1012,65.8,2.3,1017,1031.3,1031,1023.5,6,1028.7,9.7,7.4,,,,,,,,,1.5,.9,-1.6,-8.8,,,,,,,,,,,,,,
239,세종,2022-12-15,-2.5,-9.5,21,3.5,1419,,,,,,4.8,5.9,180,1516,3.9,340,2232,1.1,930,180,-5.8,57,1359,79.3,4.1,1014,1028,1,1021.7,1504,1025.5,9.7,5.1,,,,,,,,,4.8,3.5,-1.4,-8.7,,,,,,,,,,,,,,
239,세종,2022-12-16,-5.1,-8.1,820,-2.2,1,,,,,,,4.9,320,332,3,340,336,1.1,979,320,-11.2,38,1113,63,2.6,1019.1,1033.2,1059,1027.7,1,1030.8,9.7,5.8,,,,,,,,,7.4,3.1,-1.1,-4.4,,,,,,,,,,,,,,
239,세종,2022-12-17,-6.4,-9.6,2359,-3,1333,,,,,,2.2,8.2,320,952,4.7,340,959,1.4,1226,320,-12.1,42,1620,65.1,2.5,1014,1031.3,1,1023.9,1453,1025.7,9.7,2.5,,,,,,,,,5.1,2.4,-1.4,-5.7,,,,,,,,,,,,,,
239,세종,2022-12-18,-8.9,-13.8,452,-5,1323,,,,,,,5.8,320,1334,3.6,340,1339,1,881,340,-16.1,32,1204,57.9,1.8,1012.5,1025.4,2307,1022.8,1432,1024.3,9.7,7.2,,,,,,,,,2.3,1.1,-1.5,-5.7,,,,,,,,,,,,,,
239,세종,2022-12-19,-6.4,-13,421,-.8,1504,,,,,,,3.5,70,1412,1.8,70,1722,.7,615,340,-13,32,1244,62.5,2.3,1015.8,1029.2,2325,1025.1,136,1027.5,9.7,7.4,,,,,,,,,.1,.1,-1.3,-7.1,,,,,,,,,,,,,,
239,세종,2022-12-20,-3,-9.1,609,2.9,1524,,,,,,,2.8,70,1306,2.1,90,1404,.6,541,90,-8.9,43,1314,65.9,3.1,1015.5,1031.7,959,1021.8,2357,1027,9.6,7.7,,,,,,,,,3.6,2.4,-.8,-7.1,,,,,,,,,,,,,,
