지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
239,세종,2022-08-20,27.2,24.5,2312.0,31.5,1440.0,,10.0,422.0,37.4,358.0,41.0,5.8,250,250,3.6,140,347,1.2,1069.0,180.0,24.1,64.0,1346.0,84.1,30.1,992.1,1004.2,2225,1000.0,346.0,1002.1,13.4,5.3,,,,,,,,,6.6,3.4,29.8,23.8,,,,,,,,,,,,,,
239,세종,2022-08-21,27.0,23.4,445.0,32.1,1440.0,,,,,,,4.1,70,1359,2.5,140,1521,1.2,1023.0,90.0,22.0,49.0,1443.0,76.4,26.5,994.8,1006.2,1023,1003.6,1657.0,1004.8,13.4,10.4,,,,,,,,,3.5,1.8,30.3,23.0,,,,,,,,,,,,,,
239,세종,2022-08-22,26.8,23.0,540.0,32.0,1416.0,,,,,,,3.9,230,1230,2.0,360,1030,0.8,727.0,180.0,22.2,56.0,1307.0,77.3,26.8,994.5,1005.9,738,1003.2,1456.0,1004.5,13.3,6.5,,,,,,,,,7.8,3.4,29.8,22.4,,,,,,,,,,,,,,
239,세종,2022-08-23,24.1,22.8,2322.0,25.4,23.0,,6.3,1309.0,22.7,1259.0,33.2,2.2,160,1328,1.7,180,1733,0.7,587.0,180.0,22.8,82.0,3.0,92.4,27.7,995.8,1007.5,2226,1004.6,143.0,1005.9,13.3,0.1,,,,,,,,,8.3,5.5,26.1,23.5,,,,,,,,,,,,,,
239,세종,2022-08-24,23.0,21.0,2309.0,25.9,1431.0,,0.1,,0.3,216.0,0.4,6.2,70,1039,4.3,70,1046,2.0,1737.0,90.0,18.6,60.0,1433.0,77.6,21.5,997.7,1009.7,955,1006.8,1829.0,1007.9,13.3,2.5,,,,,,,,,7.4,4.1,26.0,20.0,,,,,,,,,,,,,,
239,세종,2022-08-25,21.8,17.9,2341.0,28.3,1338.0,,0.0,,0.0,,0.0,5.9,340,1602,3.8,340,1546,1.1,909.0,200.0,17.8,53.0,1816.0,79.3,20.5,997.6,1009.4,2230,1005.9,1439.0,1007.9,13.2,2.0,,,,,,,,,9.3,4.0,25.4,17.8,,,,,,,,,,,,,,
239,세종,2022-08-26,22.1,15.9,541.0,27.9,1548.0,,,,,,,3.8,50,1331,2.1,160,1502,1.0,843.0,270.0,17.2,51.0,1549.0,75.8,19.7,997.5,1009.1,2307,1005.7,1453.0,1007.7,13.2,9.8,,,,,,,,,3.5,1.1,25.8,15.3,,,,,,,,,,,,,,
239,세종,2022-08-27,20.9,16.4,2359.0,25.3,1411.0,,,,,,,6.4,320,1105,4.4,340,1108,1.8,1596.0,320.0,12.8,34.0,1113.0,63.5,15.1,1000.2,1013.4,2358,1008.1,226.0,1010.5,13.2,9.0,,,,,,,,,4.6,1.4,25.3,14.5,,,,,,,,,,,,,,
239,세종,2022-08-28,21.2,14.7,551.0,27.8,1537.0,,,,,,,6.0,160,1312,3.3,90,1042,1.2,1008.0,90.0,14.2,35.0,1522.0,66.8,16.2,1004.2,1016.1,805,1013.1,1701.0,1014.6,13.1,11.3,,,,,,,,,4.1,1.5,26.3,13.5,,,,,,,,,,,,,,
239,세종,2022-08-29,19.5,16.8,2328.0,21.5,1015.0,,0.7,1200.0,1.8,1114.0,5.1,4.0,70,935,2.9,70,939,1.4,1202.0,90.0,15.5,60.0,333.0,78.5,17.6,1005.4,1017.6,1128,1014.8,253.0,1015.8,13.1,0.0,,,,,,,,,8.8,3.9,22.5,18.2,,,,,,,,,,,,,,
239,세종,2022-08-30,19.0,16.8,11.0,20.3,1638.0,,2.3,1406.0,9.9,1333.0,43.4,4.7,90,441,2.4,50,444,1.0,851.0,70.0,18.0,85.0,123.0,94.4,20.7,1000.3,1015.9,1,1007.6,2331.0,1010.7,13.1,0.0,,,,,,,,,8.9,7.6,21.0,18.1,,,,,,,,,,,,,,
239,세종,2022-08-31,20.9,19.3,2330.0,23.6,1153.0,,0.6,116.0,2.2,114.0,7.1,3.2,320,1043,2.0,70,1203,0.8,709.0,320.0,19.1,76.0,1617.0,90.1,22.2,998.2,1011.1,2349,1006.8,313.0,1008.5,13.0,0.0,,,,,,,,,8.0,5.9,22.6,17.7,,,,,,,,,,,,,,
239,세종,2022-09-01,22.3,19.1,108.0,28.2,1618.0,,,,,,,4.4,360,1150,3.0,360,1153,0.9,755.0,340.0,18.4,51.0,1720.0,80.1,21.1,1003.2,1015.7,2400,1010.8,120.0,1013.5,13.0,6.1,,,,,,,,,7.8,4.0,25.1,17.8,,,,,,,,,,,,,,
239,세종,2022-09-02,22.8,17.8,618.0,27.7,1528.0,,,,,,,9.3,160,1207,5.0,90,1214,1.9,1632.0,90.0,16.8,51.0,1207.0,71.1,19.1,1005.3,1016.8,815,1013.9,1511.0,1015.6,12.9,5.3,,,,,,,,,5.3,3.1,24.6,15.1,,,,,,,,,,,,,,
239,세종,2022-09-03,23.3,20.7,201.0,26.8,1303.0,,,,,,,7.5,140,1247,4.9,110,1252,3.0,2597.0,90.0,17.4,62.0,1221.0,70.0,19.9,1003.7,1015.8,4,1012.7,1436.0,1013.9,12.9,3.4,,,,,,,,,7.3,4.6,24.8,17.9,,,,,,,,,,,,,,
239,세종,2022-09-04,24.1,20.8,631.0,27.4,1707.0,,1.0,1927.0,1.0,1927.0,2.6,5.4,90,652,3.8,90,23,1.7,1471.0,90.0,20.5,69.0,1233.0,80.9,24.2,999.3,1013.6,1,1006.9,1503.0,1009.5,12.9,0.0,,,,,,,,,9.8,2.8,24.7,20.4,,,,,,,,,,,,,,
239,세종,2022-09-05,22.3,18.3,2322.0,25.2,1419.0,,2.8,1715.0,9.6,2202.0,61.5,6.3,320,2350,4.0,340,2355,1.1,984.0,340.0,21.5,94.0,1.0,95.5,25.9,994.1,1008.9,2,998.4,2358.0,1004.3,12.8,0.0,,,,,,,,,10.0,7.4,24.4,18.4,,,,,,,,,,,,,,
239,세종,2022-09-06,20.1,17.1,459.0,25.5,1519.0,,8.7,454.0,23.6,414.0,72.2,12.1,340,606,8.2,340,545,2.6,2218.0,320.0,16.2,52.0,1630.0,79.6,18.5,994.9,1013.9,2352,994.7,400.0,1005.1,12.8,5.7,,,,,,,,,5.5,3.1,22.7,15.0,,,,,,,,,,,,,,
239,세종,2022-09-07,20.6,16.2,412.0,27.7,1507.0,,,,,,,5.2,340,1625,3.5,320,1602,1.0,901.0,290.0,14.3,30.0,1634.0,71.3,16.6,1007.0,1018.9,2212,1014.0,1.0,1017.3,12.8,6.9,,,,,,,,,4.1,3.3,23.6,13.8,,,,,,,,,,,,,,
239,세종,2022-09-08,21.1,14.3,612.0,29.2,1515.0,,,,,,,3.9,70,1355,2.2,70,1252,0.7,635.0,90.0,14.6,36.0,1448.0,69.6,16.6,1007.6,1019.9,746,1015.7,1656.0,1018.0,12.7,10.6,,,,,,,,,2.6,0.6,24.5,12.4,,,,,,,,,,,,,,
239,세종,2022-09-09,22.9,17.3,629.0,28.7,1459.0,,,,,,,5.8,160,2306,3.3,70,1035,1.2,1062.0,90.0,14.9,40.0,1630.0,63.6,17.1,1007.0,1018.6,2359,1015.4,1658.0,1017.3,12.7,10.2,,,,,,,,,5.1,2.6,26.1,15.6,,,,,,,,,,,,,,
239,세종,2022-09-10,22.1,18.8,507.0,26.7,1347.0,,,,,,,6.3,70,1110,4.5,90,1122,2.1,1825.0,90.0,14.7,46.0,1336.0,63.6,16.7,1007.0,1018.8,731,1015.9,1612.0,1017.4,12.6,5.1,,,,,,,,,8.6,5.0,25.1,15.9,,,,,,,,,,,,,,
239,세종,2022-09-11,23.3,19.4,644.0,28.3,1439.0,,,,,,,4.9,90,957,3.4,70,938,1.2,1071.0,90.0,16.9,51.0,1308.0,68.1,19.2,1004.3,1017.2,1,1012.9,1616.0,1014.6,12.6,7.0,,,,,,,,,8.8,2.4,27.1,18.6,,,,,,,,,,,,,,
239,세종,2022-09-12,23.0,20.7,325.0,26.6,1302.0,,0.3,127.0,0.9,119.0,1.9,3.6,70,1729,2.2,110,1730,0.9,804.0,90.0,20.2,65.0,1633.0,85.4,23.7,1003.8,1014.8,812,1012.9,1612.0,1014.1,12.6,0.6,,,,,,,,,9.9,2.6,25.0,20.8,,,,,,,,,,,,,,
239,세종,2022-09-13,24.1,21.3,628.0,27.1,1624.0,,,,,,,4.5,70,2336,3.1,90,2337,1.4,1171.0,90.0,19.3,61.0,1355.0,75.5,22.4,1005.0,1016.4,2107,1013.9,123.0,1015.2,12.5,0.4,,,,,,,,,9.3,5.0,24.7,20.9,,,,,,,,,,,,,,
239,세종,2022-09-14,24.7,21.6,458.0,28.4,1223.0,,,,,,,8.3,70,1238,5.4,90,1232,3.0,2588.0,90.0,13.2,41.0,1726.0,49.4,15.3,1005.0,1016.5,734,1013.3,1629.0,1015.2,12.5,4.7,,,,,,,,,8.5,3.0,24.3,18.6,,,,,,,,,,,,,,
239,세종,2022-09-15,25.2,21.8,638.0,29.3,1402.0,,,,,,,6.6,110,854,4.6,90,239,2.9,2494.0,90.0,17.6,51.0,1050.0,63.4,20.3,1000.8,1015.0,4,1008.6,1754.0,1011.0,12.5,8.3,,,,,,,,,7.1,1.5,28.2,18.3,,,,,,,,,,,,,,
239,세종,2022-09-16,25.2,21.5,552.0,29.2,1433.0,,0.1,,0.1,,0.1,6.3,90,104,4.5,90,124,2.2,1913.0,90.0,19.9,60.0,1047.0,73.1,23.4,997.9,1009.3,906,1006.4,1437.0,1008.1,12.4,4.3,,,,,,,,,7.4,5.9,29.2,19.9,,,,,,,,,,,,,,
239,세종,2022-09-17,26.8,23.0,534.0,32.7,1443.0,,,,,,,6.0,320,1656,3.5,340,1703,1.2,1003.0,110.0,21.7,50.0,1437.0,75.6,26.0,997.6,1009.5,823,1005.6,1547.0,1007.7,12.4,8.1,,,,,,,,,7.4,4.4,33.3,21.5,,,,,,,,,,,,,,
239,세종,2022-09-18,27.5,23.4,614.0,32.6,1400.0,,,,,,,7.0,90,1757,3.6,360,2132,1.8,1585.0,50.0,21.5,55.0,1259.0,70.8,25.7,992.4,1007.3,2,998.2,2351.0,1002.4,12.3,5.7,,,,,,,,,8.8,5.0,34.1,22.8,,,,,,,,,,,,,,
239,세종,2022-09-19,24.4,18.8,2351.0,30.3,1318.0,,,,,,,10.2,290,1210,6.9,340,1118,3.2,2760.0,340.0,16.4,49.0,1320.0,61.8,18.9,990.3,1007.9,2358,996.4,339.0,1000.4,12.3,7.2,,,,,,,,,5.1,0.9,28.4,14.8,,,,,,,,,,,,,,
239,세종,2022-09-20,19.1,15.1,2327.0,24.6,1211.0,,,,,,,6.2,110,1026,3.8,90,1026,1.5,1319.0,90.0,11.2,36.0,1359.0,62.3,13.3,1002.8,1015.9,2234,1007.9,1.0,1013.2,12.3,6.3,,,,,,,,,3.4,1.0,23.2,12.2,,,,,,,,,,,,,,
239,세종,2022-09-21,18.5,13.2,455.0,24.1,1459.0,,,,,,,6.6,50,1048,4.3,70,1050,1.5,1312.0,90.0,10.5,34.0,1430.0,62.9,12.8,1006.7,1018.9,940,1015.7,1525.0,1017.2,12.2,10.2,,,,,,,,,0.3,0.1,26.6,9.4,,,,,,,,,,,,,,
239,세종,2022-09-22,18.0,12.7,613.0,23.8,1630.0,,,,,,,4.0,90,1235,2.8,90,48,1.1,927.0,90.0,9.9,33.0,1304.0,61.5,12.3,1005.0,1017.9,5,1013.1,1648.0,1015.5,12.2,9.0,,,,,,,,,7.5,2.0,24.3,8.9,,,,,,,,,,,,,,
239,세종,2022-09-23,17.0,12.9,651.0,23.7,1145.0,,0.5,1255.0,0.5,1255.0,0.5,6.3,320,1553,4.4,320,1517,1.4,1197.0,290.0,11.1,47.0,1514.0,69.5,13.3,1003.3,1016.6,2337,1011.3,1241.0,1013.8,12.1,8.2,,,,,,,,,4.4,0.9,22.6,9.3,,,,,,,,,,,,,,
239,세종,2022-09-24,17.1,10.6,553.0,23.9,1526.0,,,,,,,7.5,340,1132,5.1,320,1139,1.4,1207.0,340.0,9.1,31.0,1334.0,62.4,11.6,1006.8,1019.0,913,1015.7,1616.0,1017.3,12.1,9.4,,,,,,,,,5.1,3.0,22.9,7.5,,,,,,,,,,,,,,
239,세종,2022-09-25,17.9,14.0,614.0,24.8,1434.0,,,,,,,3.8,340,1627,2.7,320,1632,0.8,664.0,290.0,11.1,41.0,1456.0,66.9,13.3,1006.1,1018.3,932,1015.0,1451.0,1016.6,12.1,4.3,,,,,,,,,8.6,3.6,22.2,12.5,,,,,,,,,,,,,,
239,세종,2022-09-26,18.7,14.5,542.0,25.6,1539.0,,,,,,,3.9,340,1239,2.5,360,1234,0.8,697.0,50.0,11.3,33.0,1511.0,65.8,13.5,1006.4,1018.5,935,1015.3,1537.0,1016.9,12.0,5.8,,,,,,,,,8.2,,25.9,12.0,,,,,,,,,,,,,,
239,세종,2022-09-27,19.0,12.1,632.0,27.5,1552.0,,,,,,,4.1,90,1623,2.6,90,1429,0.8,649.0,110.0,11.5,26.0,1624.0,65.6,13.5,1005.2,1017.5,104,1013.2,1551.0,1015.7,12.0,10.0,,,,,,,,,0.3,,26.3,9.2,,,,,,,,,,,,,,
239,세종,2022-09-28,18.9,14.1,546.0,25.3,1450.0,,,,,,,2.8,290,1501,1.8,290,1506,0.6,502.0,290.0,14.4,51.0,1502.0,76.8,16.4,1003.6,1015.4,104,1012.4,1553.0,1014.1,11.9,4.2,,,,,,,,,4.6,1.1,25.2,11.1,,,,,,,,,,,,,,
239,세종,2022-09-29,,15.1,250.0,,,,,,,,,2.6,70,1014,1.7,90,1021,0.5,,,,,,,,,1016.5,2335,,,,11.9,,,,,,,,,,3.9,,,11.3,,,,,,,,,,,,,,
239,세종,2022-09-30,,12.9,533.0,27.8,1458.0,,,,,,,2.8,320,1407,1.7,320,1356,0.5,403.0,110.0,,26.0,1459.0,,,,1017.9,713,1014.4,1659.0,,11.9,3.9,,,,,,,,,2.8,,22.8,9.5,,,,,,,,,,,,,,
239,세종,2022-10-01,19.1,12.4,625.0,27.5,1511.0,,,,,,,2.4,340,1314,1.6,90,1014,0.6,500.0,180.0,12.7,36.0,1514.0,70.1,14.8,1007.4,1019.8,931,1016.4,1540.0,1017.9,11.8,6.3,,,,,,,,,6.3,3.1,25.3,9.1,,,,,,,,,,,,,,
239,세종,2022-10-02,20.6,16.6,59.0,28.1,1256.0,,0.6,2034.0,1.6,2000.0,1.6,3.5,110,1452,2.4,90,1635,1.0,825.0,90.0,15.0,43.0,1311.0,72.5,17.1,1006.0,1019.0,836,1013.5,1718.0,1016.3,11.8,2.9,,,,,,,,,9.3,4.0,22.5,12.9,,,,,,,,,,,,,,
239,세종,2022-10-03,23.1,18.2,148.0,25.8,1308.0,,4.6,242.0,8.8,220.0,24.0,7.5,200,2334,3.8,180,1149,1.7,1439.0,160.0,20.2,74.0,1306.0,84.5,23.7,1002.9,1015.4,831,1010.1,2359.0,1013.2,11.8,1.0,,,,,,,,,8.9,3.4,22.8,18.3,,,,,,,,,,,,,,
239,세종,2022-10-04,19.6,14.9,2354.0,24.5,215.0,,9.0,340.0,24.7,340.0,45.5,8.4,160,252,4.5,180,223,1.9,1637.0,290.0,15.9,61.0,1531.0,80.4,18.5,1002.5,1018.4,2400,1007.1,321.0,1013.0,11.7,3.6,,,,,,,,,9.1,5.1,23.4,16.1,,,,,,,,,,,,,,
239,세종,2022-10-05,15.6,13.0,428.0,21.1,1302.0,,,,,,,4.1,180,1447,2.6,140,1447,1.0,863.0,290.0,10.2,48.0,1452.0,71.3,12.4,1009.2,1021.3,944,1017.4,1547.0,1019.8,11.7,5.7,,,,,,,,,6.8,3.8,22.6,12.2,,,,,,,,,,,,,,
239,세종,2022-10-06,15.7,13.1,337.0,20.9,1338.0,,0.3,238.0,1.0,239.0,1.5,3.4,270,1841,2.2,290,257,0.9,758.0,270.0,12.0,51.0,1336.0,80.0,14.0,1008.4,1021.4,22,1016.6,1523.0,1019.0,11.6,2.7,,,,,,,,,9.0,3.0,19.3,13.8,,,,,,,,,,,,,,
239,세종,2022-10-07,14.8,11.5,2352.0,18.8,1329.0,,,,,,,6.7,360,1011,4.4,340,1106,1.8,1572.0,290.0,8.5,46.0,1415.0,67.0,11.1,1009.2,1023.6,2359,1017.7,343.0,1019.9,11.6,8.2,,,,,,,,,5.4,2.9,18.8,8.6,,,,,,,,,,,,,,
239,세종,2022-10-08,15.7,9.7,455.0,20.6,1434.0,,,,,,,5.8,90,1003,3.8,90,1010,1.7,1489.0,90.0,7.9,39.0,1606.0,62.5,10.7,1013.0,1025.5,916,1021.2,1756.0,1023.6,11.6,9.2,,,,,,,,,2.0,1.5,19.9,5.8,,,,,,,,,,,,,,
239,세종,2022-10-09,12.8,10.7,2317.0,15.0,6.0,,1.4,1856.0,4.7,1829.0,22.3,4.3,320,1903,2.8,320,1904,1.0,897.0,90.0,10.1,60.0,6.0,84.6,12.4,1007.7,1024.1,5,1014.3,1821.0,1018.4,11.5,0.0,,,,,,,,,9.8,4.3,14.9,9.9,,,,,,,,,,,,,,
239,세종,2022-10-10,10.2,7.7,1609.0,13.4,1109.0,,2.6,1603.0,2.8,1559.0,5.8,9.3,340,1603,5.1,320,1609,1.9,1608.0,290.0,5.5,46.0,1126.0,74.1,9.1,1004.8,1017.9,2341,1013.5,1548.0,1015.7,11.5,4.6,,,,,,,,,5.8,2.1,15.5,7.0,,,,,,,,,,,,,,
239,세종,2022-10-11,11.4,7.8,2348.0,17.3,1412.0,,,,,,,5.6,320,1211,3.9,340,1426,1.6,1348.0,320.0,5.7,39.0,1517.0,70.3,9.2,1011.2,1025.2,2352,1017.8,1.0,1022.0,11.4,8.8,,,,,,,,,1.9,0.6,16.9,4.6,,,,,,,,,,,,,,
239,세종,2022-10-12,11.8,4.9,504.0,20.1,1538.0,,,,,,,3.9,20,1055,2.2,70,1136,0.7,617.0,70.0,7.8,46.0,1554.0,79.8,10.6,1015.8,1028.0,937,1025.1,15.0,1026.6,11.4,5.7,,,,,,,,,3.4,2.5,16.2,2.2,,,,,,,,,,,,,,
239,세종,2022-10-13,15.0,9.2,419.0,22.1,1528.0,,,,,,,4.3,70,1339,2.9,320,627,0.8,671.0,340.0,10.1,46.0,1414.0,75.4,12.4,1014.0,1028.1,25,1021.9,1745.0,1024.7,11.4,9.4,,,,,,,,,2.3,1.5,18.9,5.6,,,,,,,,,,,,,,
239,세종,2022-10-14,15.4,10.6,402.0,22.4,1359.0,,,,,,,3.4,110,1331,2.1,90,1212,0.8,674.0,70.0,10.9,46.0,1403.0,76.4,13.0,1009.5,1022.8,108,1018.0,1437.0,1020.2,11.3,5.5,,,,,,,,,7.4,3.4,17.9,7.2,,,,,,,,,,,,,,
239,세종,2022-10-15,18.0,12.8,710.0,24.5,1350.0,,,,,,,3.1,70,1414,2.0,90,1148,0.6,507.0,110.0,12.5,41.0,1420.0,72.8,14.5,1008.3,1020.6,916,1017.1,1440.0,1018.8,11.3,7.3,,,,,,,,,7.3,4.4,20.3,9.3,,,,,,,,,,,,,,
239,세종,2022-10-16,17.3,14.4,604.0,22.1,1304.0,,,,,,,4.1,340,1515,2.6,290,1829,0.9,782.0,320.0,13.6,61.0,1453.0,79.6,15.6,1007.7,1019.6,854,1016.9,1745.0,1018.3,11.3,0.7,,,,,,,,,8.5,4.5,19.3,11.2,,,,,,,,,,,,,,
239,세종,2022-10-17,12.3,7.5,2346.0,15.3,20.0,,,,,,,7.7,320,1342,5.0,320,1347,2.5,2135.0,320.0,1.2,17.0,1350.0,49.8,7.1,1009.2,1022.3,2233,1017.8,5.0,1020.0,11.2,6.5,,,,,,,,,3.0,1.1,15.7,4.6,,,,,,,,,,,,,,
239,세종,2022-10-18,7.8,2.2,616.0,14.2,1513.0,,,,,,,7.0,320,945,4.5,340,1547,1.7,1471.0,320.0,-0.4,28.0,1248.0,60.8,6.0,1012.4,1024.7,2321,1022.0,1505.0,1023.4,11.2,9.5,,,,,,,,,0.0,0.0,13.4,-0.3,,,,,,,,,,,,,,
239,세종,2022-10-19,8.7,1.4,714.0,16.6,1335.0,,,,,,,6.8,340,1310,3.4,340,1324,1.1,921.0,320.0,0.8,27.0,1505.0,62.9,6.5,1015.6,1028.4,2309,1024.5,1.0,1026.6,11.1,9.5,,,,,,,,,0.0,0.0,13.1,-1.5,,,,,,,,,,,,,,
239,세종,2022-10-20,10.3,3.1,649.0,19.2,1446.0,,,,,,,3.1,90,1333,2.1,90,1314,0.7,580.0,180.0,4.0,34.0,1444.0,69.8,8.2,1017.1,1030.7,824,1026.0,1454.0,1028.1,11.1,7.5,,,,,,,,,4.0,3.3,13.7,-0.8,,,,,,,,,,,,,,
239,세종,2022-10-21,11.8,6.0,658.0,18.9,1350.0,,,,,,,3.5,140,1330,2.2,160,1334,0.6,536.0,110.0,6.4,39.0,1619.0,71.5,9.6,1014.1,1027.2,926,1023.1,1459.0,1025.0,11.1,4.3,,,,,,,,,8.6,5.1,13.5,1.7,,,,,,,,,,,,,,
239,세종,2022-10-22,13.9,8.1,530.0,21.5,1438.0,,,,,,,4.2,360,1150,2.9,340,1353,0.9,788.0,320.0,8.6,33.0,1339.0,73.3,11.2,1010.6,1023.8,1,1018.9,1634.0,1021.3,11.0,9.2,,,,,,,,,3.1,2.5,17.0,4.0,,,,,,,,,,,,,,
239,세종,2022-10-23,13.4,9.8,657.0,19.4,1252.0,,,,,,,6.8,320,1507,4.2,320,1531,1.6,1412.0,290.0,5.5,35.0,1530.0,63.0,9.5,1008.4,1020.9,2249,1017.3,1429.0,1019.1,11.0,6.7,,,,,,,,,2.8,2.1,16.2,5.4,,,,,,,,,,,,,,
239,세종,2022-10-24,9.3,4.9,640.0,15.1,1328.0,,,,,,,8.2,340,1038,5.3,340,1044,1.7,1444.0,320.0,0.0,23.0,1444.0,56.1,6.3,1010.9,1025.2,2354,1020.0,509.0,1021.8,11.0,9.0,,,,,,,,,1.8,1.4,13.1,0.4,,,,,,,,,,,,,,
239,세종,2022-10-25,9.5,3.2,635.0,16.3,1520.0,,,,,,,4.4,340,1458,2.4,360,1503,0.7,570.0,110.0,2.2,34.0,1523.0,62.9,7.2,1017.1,1030.0,940,1025.2,1.0,1028.1,10.9,9.2,,,,,,,,,0.4,0.0,12.7,-1.7,,,,,,,,,,,,,,
239,세종,2022-10-26,11.0,4.6,633.0,18.2,1328.0,,,,,,,3.6,320,1346,2.2,320,1351,0.6,483.0,90.0,3.4,29.0,1415.0,63.5,7.9,1016.9,1030.1,909,1025.7,1711.0,1027.8,10.9,8.7,,,,,,,,,4.1,1.5,13.6,-0.4,,,,,,,,,,,,,,
239,세종,2022-10-27,12.6,6.2,642.0,20.3,1501.0,,,,,,,6.2,320,1517,4.2,320,1427,1.0,826.0,320.0,5.6,34.0,1511.0,66.1,9.1,1015.0,1027.2,929,1023.7,1452.0,1025.8,10.8,9.1,,,,,,,,,1.1,0.0,16.1,1.4,,,,,,,,,,,,,,
239,세종,2022-10-28,13.5,8.9,56.0,19.9,1413.0,,,,,,,3.1,140,1202,1.8,90,935,0.7,625.0,70.0,8.0,42.0,1543.0,71.6,10.7,1015.2,1027.5,846,1023.9,1649.0,1026.0,10.8,6.4,,,,,,,,,9.7,3.4,16.3,4.1,,,,,,,,,,,,,,
239,세종,2022-10-29,13.6,8.3,628.0,20.7,1359.0,,,,,,,3.0,160,1105,1.9,70,1200,0.5,472.0,70.0,7.5,38.0,1415.0,69.9,10.4,1015.4,1028.0,838,1024.2,1533.0,1026.1,10.8,8.5,,,,,,,,,,1.0,15.1,2.7,,,,,,,,,,,,,,
239,세종,2022-10-30,13.8,8.3,616.0,20.7,1329.0,,,,,,,3.2,70,1208,2.2,70,2254,0.7,611.0,90.0,7.3,38.0,1408.0,67.6,10.2,1014.6,1027.1,807,1023.4,1504.0,1025.4,10.7,7.9,,,,,,,,,,1.0,14.9,3.4,,,,,,,,,,,,,,
239,세종,2022-10-31,13.9,9.6,643.0,20.0,1338.0,,,,,,,4.9,180,1225,2.8,160,1228,0.8,699.0,90.0,6.6,37.0,1505.0,64.1,9.7,1013.4,1026.2,748,1022.2,1450.0,1024.2,10.7,8.0,,,,,,,,,4.1,1.6,18.2,4.4,,,,,,,,,,,,,,
239,세종,2022-11-01,12.8,8.4,635.0,19.2,1539.0,,,,,,,4.8,340,1548,3.0,340,1554,1.0,888.0,320.0,8.1,46.0,1557.0,74.6,10.8,1011.5,1024.1,856,1020.2,1605.0,1022.3,10.7,6.1,,,,,,,,,3.8,2.3,15.5,3.3,,,,,,,,,,,,,,
239,세종,2022-11-02,10.0,4.6,708.0,19.0,1416.0,,,,,,,3.2,20,1359,2.0,290,1726,0.8,653.0,70.0,2.7,12.0,1339.0,66.3,7.6,1010.3,1023.8,902,1018.9,1537.0,1021.2,10.6,7.2,,,,,,,,,2.9,2.1,12.9,-0.7,,,,,,,,,,,,,,
239,세종,2022-11-03,9.3,3.7,545.0,16.4,1402.0,,,,,,,6.5,360,1618,4.3,340,1639,1.1,953.0,320.0,1.4,24.0,1243.0,60.6,6.8,1009.1,1021.2,939,1018.4,1440.0,1020.0,10.6,2.0,,,,,,,,,7.7,6.0,11.1,-0.3,,,,,,,,,,,,,,
239,세종,2022-11-04,5.7,1.3,2400.0,10.5,1257.0,,,,,,,7.3,320,1422,5.2,340,1514,1.8,1528.0,290.0,-5.7,19.0,1328.0,47.0,4.2,1012.7,1025.8,2341,1021.1,1.0,1023.8,10.6,8.9,,,,,,,,,0.9,0.3,9.7,-4.9,,,,,,,,,,,,,,
239,세종,2022-11-05,5.9,-1.8,648.0,14.5,1452.0,,,,,,,3.9,340,1527,2.6,90,1216,0.8,690.0,70.0,-3.0,24.0,1530.0,57.0,4.9,1014.7,1027.7,932,1023.9,1514.0,1025.8,10.5,8.8,,,,,,,,,0.0,0.0,8.7,-6.7,,,,,,,,,,,,,,
239,세종,2022-11-06,8.1,1.2,636.0,16.6,1528.0,,,,,,,4.2,320,1446,2.1,50,1351,0.5,403.0,70.0,1.4,36.0,1518.0,65.8,6.8,1014.0,1027.3,855,1022.5,1639.0,1025.1,10.5,8.4,,,,,,,,,2.6,1.6,10.2,-3.1,,,,,,,,,,,,,,
